"0.11 (0.00 to    3.49)","0.40 (0.06 to    2.69)","0.50 (0.06 to    4.55)","0.32 (0.01 to   12.08)","0.64 (0.09 to    4.57)","0.71 (0.11 to    4.58)","0.60 (0.04 to    9.26)","0.71 (0.09 to    5.45)","0.78 (0.12 to    5.25)","0.91 (0.08 to   10.02)","0.99 (0.08 to   12.55)","1.00 (0.16 to    6.12)","1st-generation EGFR TKIs + Autophagy inhibitor",".",".",".",".",".",".",".",".",".","."
"0.11 (0.00 to    3.28)","0.38 (0.06 to    2.50)","0.48 (0.05 to    4.24)","0.31 (0.01 to   11.38)","0.62 (0.09 to    4.24)","0.68 (0.11 to    4.25)","0.58 (0.04 to    8.67)","0.68 (0.09 to    5.06)","0.75 (0.12 to    4.87)","0.87 (0.08 to    9.36)","0.95 (0.08 to   11.73)","0.96 (0.16 to    5.67)","0.96 (0.08 to   12.13)","DHFR inhibitor",".",".",".",".",".",".",".",".","."
"0.11 (0.00 to    2.73)","0.38 (0.08 to    1.71)","0.47 (0.08 to    2.64)","0.30 (0.01 to    9.56)","0.61 (0.12 to    3.06)","0.67 (0.15 to    3.01)","0.57 (0.05 to    6.91)","0.67 (0.12 to    3.71)","0.74 (0.20 to    2.73)","0.86 (0.10 to    7.21)","0.94 (0.10 to    9.15)","0.95 (0.23 to    3.95)","0.95 (0.09 to    9.52)","0.99 (0.10 to    9.63)","2nd-generation EGFR TKIs + HMGCR inhibitor",".",".",".",".",".",".",".","."
"0.10 (0.00 to    1.95)","0.35 (0.15 to    0.82)","0.44 (0.11 to    1.77)","0.28 (0.01 to    6.93)","0.57 (0.22 to    1.48)","0.62 (0.29 to    1.32)","0.53 (0.06 to    4.47)","0.62 (0.20 to    1.90)","0.69 (0.30 to    1.58)","0.80 (0.15 to    4.31)","0.87 (0.13 to    5.70)","0.88 (0.49 to    1.59)","0.88 (0.13 to    5.93)","0.92 (0.14 to    5.97)","0.93 (0.20 to    4.38)","Zorifertinib",".",".",".",".",".",".","."
"0.09 (0.00 to    1.87)","0.34 (0.14 to    0.79)","0.42 (0.11 to    1.70)","0.27 (0.01 to    6.64)","0.54 (0.20 to    1.44)","0.60 (0.28 to    1.29)","0.51 (0.06 to    4.31)","0.60 (0.19 to    1.84)","0.66 (0.29 to    1.52)","0.77 (0.14 to    4.16)","0.84 (0.13 to    5.47)","0.84 (0.46 to    1.56)","0.84 (0.12 to    5.72)","0.88 (0.13 to    5.76)","0.89 (0.19 to    4.19)","0.96 (0.41 to    2.24)","Chemotherapy","0.87 (0.13 to   5.99)","0.97 (0.10 to   9.58)",".",".",".","."
"0.09 (0.00 to    1.58)","0.31 (0.17 to    0.55)","0.39 (0.11 to    1.39)","0.25 (0.01 to    5.65)","0.49 (0.22 to    1.11)","0.54 (0.32 to    0.93)","0.46 (0.06 to    3.66)","0.54 (0.20 to    1.46)","0.60 (0.32 to    1.13)","0.70 (0.14 to    3.46)","0.76 (0.13 to    4.42)","0.77 (0.58 to    1.02)","0.77 (0.12 to    4.82)","0.80 (0.13 to    4.84)","0.81 (0.19 to    3.47)","0.87 (0.45 to    1.68)","0.91 (0.47 to    1.77)","3rd-generation EGFR TKIs",".","0.86 (0.52 to   1.42)","0.45 (0.22 to   0.89)",".","."
"0.08 (0.00 to    1.70)","0.28 (0.09 to    0.86)","0.35 (0.07 to    1.69)","0.23 (0.01 to    6.01)","0.45 (0.14 to    1.51)","0.50 (0.18 to    1.42)","0.42 (0.04 to    4.03)","0.50 (0.13 to    1.88)","0.55 (0.18 to    1.66)","0.64 (0.10 to    4.00)","0.70 (0.09 to    5.22)","0.71 (0.28 to    1.80)","0.71 (0.09 to    5.43)","0.74 (0.10 to    5.47)","0.75 (0.14 to    4.11)","0.80 (0.27 to    2.42)","0.84 (0.29 to    2.43)","0.92 (0.35 to    2.43)","1st-generation EGFR TKIs + chemotherapy",".",".",".","."
"0.07 (0.00 to    1.42)","0.26 (0.12 to    0.57)","0.33 (0.08 to    1.31)","0.21 (0.01 to    5.04)","0.42 (0.16 to    1.10)","0.47 (0.22 to    0.98)","0.40 (0.05 to    3.33)","0.47 (0.15 to    1.41)","0.52 (0.23 to    1.16)","0.60 (0.11 to    3.21)","0.65 (0.10 to    4.07)","0.66 (0.37 to    1.18)","0.66 (0.10 to    4.42)","0.69 (0.11 to    4.45)","0.70 (0.15 to    3.24)","0.75 (0.33 to    1.71)","0.78 (0.34 to    1.80)","0.86 (0.52 to    1.42)","0.93 (0.31 to    2.79)","3rd-generation EGFR TKIs + chemotherapy",".",".","."
"0.04 (0.00 to    0.76)","0.14 (0.06 to    0.34)","0.17 (0.04 to    0.74)","0.11 (0.00 to    2.72)","0.22 (0.08 to    0.64)","0.24 (0.10 to    0.58)","0.21 (0.02 to    1.82)","0.24 (0.07 to    0.81)","0.27 (0.10 to    0.69)","0.31 (0.05 to    1.78)","0.34 (0.05 to    2.25)","0.34 (0.16 to    0.73)","0.34 (0.05 to    2.44)","0.36 (0.05 to    2.45)","0.36 (0.07 to    1.81)","0.39 (0.15 to    1.01)","0.41 (0.16 to    1.06)","0.45 (0.22 to    0.89)","0.48 (0.15 to    1.60)","0.52 (0.22 to    1.23)","3rd-generation EGFR TKIs + antiangiogenesis",".","."
"0.03 (0.00 to    0.57)","0.10 (0.03 to    0.28)","0.12 (0.03 to    0.56)","0.08 (0.00 to    2.01)","0.15 (0.05 to    0.49)","0.17 (0.06 to    0.46)","0.14 (0.02 to    1.34)","0.17 (0.05 to    0.62)","0.19 (0.07 to    0.54)","0.22 (0.04 to    1.32)","0.24 (0.03 to    1.73)","0.24 (0.10 to    0.58)","0.24 (0.03 to    1.80)","0.25 (0.03 to    1.81)","0.25 (0.05 to    1.36)","0.27 (0.09 to    0.78)","0.28 (0.10 to    0.83)","0.31 (0.12 to    0.78)","0.34 (0.09 to    1.22)","0.36 (0.13 to    1.04)","0.70 (0.22 to    2.22)","Antiangiogenesis","."
"0.01 (0.00 to    0.31)","0.05 (0.01 to    0.17)","0.06 (0.01 to    0.32)","0.04 (0.00 to    1.11)","0.08 (0.02 to    0.29)","0.09 (0.03 to    0.28)","0.08 (0.01 to    0.75)","0.09 (0.02 to    0.36)","0.10 (0.03 to    0.33)","0.11 (0.02 to    0.76)","0.12 (0.02 to    0.98)","0.13 (0.04 to    0.36)","0.13 (0.02 to    1.02)","0.13 (0.02 to    1.03)","0.13 (0.02 to    0.78)","0.14 (0.04 to    0.47)","0.15 (0.04 to    0.50)","0.16 (0.06 to    0.48)","0.18 (0.04 to    0.72)","0.19 (0.06 to    0.63)","0.37 (0.10 to    1.33)","0.52 (0.13 to    2.05)","Rociletinib"
